Video analysis detailed log

Face Model:	General
Calibration:	-
Start time:	11/15/2018 15:13:07.737
Filename:	
Frame rate:	15.00

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow
00:00:00.000	0.859136000	0.085177400	0.038694270	0.017274020	0.014026560	0.008652445	0.013008420	Male	20 - 30	None	None	No	EasternAsian	-0.324982000	-2.492621000	-1.064394000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.066	0.860787000	0.085183550	0.037575830	0.016989940	0.015195500	0.008963619	0.012837600	Male	20 - 30	None	None	No	EasternAsian	-0.318718600	-2.539646000	-1.074240000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.133	0.862438000	0.085189690	0.036457400	0.016705850	0.016364450	0.009274795	0.012666780	Male	20 - 30	None	None	No	EasternAsian	-0.312438900	-2.586672000	-1.084087000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.200	0.864089000	0.085195840	0.035338960	0.016421770	0.017533400	0.009585969	0.012495960	Male	20 - 30	None	None	No	EasternAsian	-0.306143100	-2.633699000	-1.093934000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.266	0.865740100	0.085201990	0.034220530	0.016137680	0.018702340	0.009897145	0.012325140	Male	20 - 30	None	None	No	EasternAsian	-0.299831000	-2.680727000	-1.103783000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.333	0.867391000	0.085208130	0.033102090	0.015853600	0.019871290	0.010208320	0.012154320	Male	20 - 30	None	None	No	EasternAsian	-0.293502700	-2.727756000	-1.113632000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.400	0.869042100	0.085214270	0.031983650	0.015569510	0.021040240	0.010519500	0.011983500	Male	20 - 30	None	None	No	EasternAsian	-0.287158300	-2.774785000	-1.123483000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.466	0.870693100	0.085220420	0.030865220	0.015285430	0.022209180	0.010830670	0.011812680	Male	20 - 30	None	None	No	EasternAsian	-0.280797600	-2.821815000	-1.133334000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.533	0.872344100	0.085226570	0.029746780	0.015001350	0.023378130	0.011141850	0.011641860	Male	20 - 30	None	None	No	EasternAsian	-0.274420800	-2.868846000	-1.143187000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.600	0.873995100	0.085232710	0.028628350	0.014717260	0.024547080	0.011453020	0.011471040	Male	20 - 30	None	None	No	EasternAsian	-0.268027700	-2.915877000	-1.153040000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.666	0.875646100	0.085238860	0.027509910	0.014433180	0.025716020	0.011764190	0.011300220	Male	20 - 30	None	None	No	EasternAsian	-0.261618400	-2.962908000	-1.162894000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.733	0.877297200	0.085245010	0.026391470	0.014149090	0.026884970	0.012075370	0.011129400	Male	20 - 30	None	None	No	EasternAsian	-0.255193000	-3.009940000	-1.172749000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.800	0.878948200	0.085251150	0.025273030	0.013865010	0.028053920	0.012386540	0.010958570	Male	20 - 30	None	None	No	EasternAsian	-0.248751300	-3.056972000	-1.182605000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.866	0.880599200	0.085257300	0.024154600	0.013580920	0.029222870	0.012697720	0.010787760	Male	20 - 30	None	None	No	EasternAsian	-0.242293400	-3.104004000	-1.192462000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:00.933	0.882250200	0.085263450	0.023036160	0.013296840	0.030391810	0.013008890	0.010616930	Male	20 - 30	None	None	No	EasternAsian	-0.235819300	-3.151036000	-1.202320000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.000	0.883901200	0.085269590	0.021917730	0.013012760	0.031560760	0.013320070	0.010446110	Male	20 - 30	None	None	No	EasternAsian	-0.229329000	-3.198069000	-1.212179000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.066	0.885552200	0.085275740	0.020799290	0.012728670	0.032729700	0.013631240	0.010275290	Male	20 - 30	None	None	No	EasternAsian	-0.222822500	-3.245101000	-1.222038000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.133	0.887203300	0.085281880	0.019680850	0.012444590	0.033898650	0.013942420	0.010104470	Male	20 - 30	None	None	No	EasternAsian	-0.216299700	-3.292133000	-1.231899000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.200	0.888854300	0.085288030	0.018562420	0.012160500	0.035067600	0.014253590	0.009933652	Male	20 - 30	None	None	No	EasternAsian	-0.209760800	-3.339165000	-1.241761000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.266	0.890505300	0.085294170	0.017443980	0.011876420	0.036236550	0.014564770	0.009762832	Male	20 - 30	None	None	No	EasternAsian	-0.203205600	-3.386197000	-1.251623000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.333	0.892156400	0.085300330	0.016325550	0.011592340	0.037405490	0.014875940	0.009592012	Male	20 - 30	None	None	No	EasternAsian	-0.196634200	-3.433229000	-1.261487000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.400	0.893807400	0.085306470	0.015207110	0.011308250	0.038574440	0.015187120	0.009421191	Male	20 - 30	None	None	No	EasternAsian	-0.190046600	-3.480261000	-1.271351000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.466	0.895458300	0.085312610	0.014088670	0.011024170	0.039743390	0.015498290	0.009250371	Male	20 - 30	None	None	No	EasternAsian	-0.183442800	-3.527292000	-1.281216000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.533	0.897109300	0.085318760	0.012970240	0.010740080	0.040912330	0.015809470	0.009079550	Male	20 - 30	None	None	No	EasternAsian	-0.176822700	-3.574322000	-1.291082000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.600	0.898760400	0.085324910	0.011851800	0.010456000	0.042081280	0.016120640	0.008908730	Male	20 - 30	None	None	No	EasternAsian	-0.170186500	-3.621352000	-1.300949000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.666	0.900411400	0.085331050	0.010733370	0.010171920	0.043250230	0.016431820	0.008737910	Male	20 - 30	None	None	No	EasternAsian	-0.163534000	-3.668382000	-1.310817000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.733	0.902062400	0.085337190	0.009614929	0.009887830	0.044419170	0.016742990	0.008567089	Male	20 - 30	None	None	No	EasternAsian	-0.156865300	-3.715411000	-1.320686000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.800	0.903713400	0.085343350	0.008496492	0.009603746	0.045588120	0.017054170	0.008396269	Male	20 - 30	None	None	No	EasternAsian	-0.150180400	-3.762438000	-1.330556000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.866	0.905364500	0.085349490	0.007378057	0.009319662	0.046757070	0.017365340	0.008225448	Male	20 - 30	None	None	No	EasternAsian	-0.143479200	-3.809466000	-1.340427000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:01.933	0.907015400	0.085355640	0.006259620	0.009035578	0.047926020	0.017676520	0.008054628	Male	20 - 30	None	None	No	EasternAsian	-0.136761800	-3.856492000	-1.350299000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.000	0.908666400	0.085361780	0.005141183	0.008751494	0.049094960	0.017987690	0.007883807	Male	20 - 30	None	None	No	EasternAsian	-0.130028200	-3.903517000	-1.360171000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.066	0.910317500	0.085367930	0.004022748	0.008467410	0.050263910	0.018298870	0.007712987	Male	20 - 30	None	None	No	EasternAsian	-0.123278400	-3.950542000	-1.370045000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.133	0.911968500	0.085374070	0.002904311	0.008183326	0.051432860	0.018610040	0.007542166	Male	20 - 30	None	None	No	EasternAsian	-0.116512400	-3.997565000	-1.379919000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.200	0.913619500	0.085380220	0.001785875	0.007899242	0.052601800	0.018921220	0.007371346	Male	20 - 30	None	None	No	EasternAsian	-0.109730100	-4.044587000	-1.389795000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.266	0.912024700	0.091686000	0.002675334	0.008602778	0.052648580	0.018839220	0.007375394	Male	20 - 30	None	None	No	EasternAsian	0.528158300	-5.718995000	-2.115688000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.333	0.911150300	0.097766820	0.002715757	0.008887035	0.056078650	0.020224920	0.007199973	Male	20 - 30	None	None	No	EasternAsian	0.590768900	-5.964008000	-2.179607000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.400	0.910276100	0.103847700	0.002756181	0.009171292	0.059508710	0.021610610	0.007024551	Male	20 - 30	None	None	No	EasternAsian	0.653930200	-6.209029000	-2.243587000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.466	0.909401800	0.109928500	0.002796605	0.009455549	0.062938780	0.022996310	0.006849130	Male	20 - 30	None	None	No	EasternAsian	0.717642300	-6.454046000	-2.307627000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.533	0.908527400	0.116009300	0.002837028	0.009739805	0.066368840	0.024382000	0.006673708	Male	20 - 30	None	None	No	EasternAsian	0.781905800	-6.699050000	-2.371728000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.600	0.907653100	0.122090100	0.002877452	0.010024060	0.069798910	0.025767700	0.006498286	Male	20 - 30	None	None	No	EasternAsian	0.846720500	-6.944032000	-2.435890000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.666	0.910700400	0.118938800	0.005358560	0.010175430	0.068408970	0.025893950	0.006589924	Male	20 - 30	None	None	No	EasternAsian	0.554286600	-5.635785000	-1.892324000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.733	0.913747800	0.115787500	0.007839672	0.010326800	0.067019030	0.026020210	0.006681561	Male	20 - 30	None	None	No	EasternAsian	0.286680600	-4.326236000	-1.350872000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.800	0.916795100	0.112636100	0.010320780	0.010478170	0.065629090	0.026146470	0.006773199	Male	20 - 30	None	None	No	EasternAsian	0.043903360	-3.017102000	-0.811619000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.866	0.913980100	0.110829000	0.009644393	0.011657010	0.062518350	0.024522670	0.006887169	Male	20 - 30	None	None	No	EasternAsian	0.187434700	-3.299134000	-0.860450800	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:02.933	0.911165100	0.109021900	0.008968001	0.012835850	0.059407610	0.022898870	0.007001139	Male	20 - 30	None	None	No	EasternAsian	0.331453700	-3.581199000	-0.909316700	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.000	0.908350200	0.107214800	0.008291610	0.014014690	0.056296870	0.021275070	0.007115108	Male	20 - 30	None	None	No	EasternAsian	0.475958500	-3.863282000	-0.958216200	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.066	0.905535200	0.105407700	0.007615220	0.015193530	0.053186140	0.019651270	0.007229079	Male	20 - 30	None	None	No	EasternAsian	0.620946900	-4.145369000	-1.007149000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.133	0.902720200	0.103600600	0.006938828	0.016372370	0.050075400	0.018027470	0.007343048	Male	20 - 30	None	None	No	EasternAsian	0.766417600	-4.427446000	-1.056116000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.200	0.899905300	0.101793500	0.006262437	0.017551220	0.046964660	0.016403670	0.007457018	Male	20 - 30	None	None	No	EasternAsian	0.912368500	-4.709499000	-1.105117000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.266	0.897090300	0.099986440	0.005586046	0.018730060	0.043853930	0.014779870	0.007570988	Male	20 - 30	None	None	No	EasternAsian	1.058797000	-4.991513000	-1.154151000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.333	0.900227700	0.099966620	0.004852896	0.017456970	0.044221740	0.014278190	0.007194475	Male	20 - 30	None	None	No	EasternAsian	1.654492000	-5.382210000	-1.471831000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.400	0.903365200	0.099946810	0.004119746	0.016183880	0.044589550	0.013776510	0.006817962	Male	20 - 30	None	None	No	EasternAsian	2.254651000	-5.772773000	-1.789944000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.466	0.906502600	0.099926990	0.003386597	0.014910790	0.044957360	0.013274830	0.006441449	Male	20 - 30	None	None	No	EasternAsian	2.859059000	-6.163128000	-2.108470000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.533	0.902846800	0.102787600	0.003857703	0.014430810	0.046412910	0.013037120	0.006385955	Male	20 - 30	None	None	No	EasternAsian	3.059981000	-6.414549000	-2.249597000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.600	0.899191000	0.105648100	0.004328810	0.013950820	0.047868460	0.012799400	0.006330460	Male	20 - 30	None	None	No	EasternAsian	3.262156000	-6.665937000	-2.390866000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.666	0.895535100	0.108508700	0.004799915	0.013470840	0.049324000	0.012561690	0.006274965	Male	20 - 30	None	None	No	EasternAsian	3.465573000	-6.917279000	-2.532277000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.733	0.898547900	0.108794600	0.004821038	0.013326000	0.053205710	0.012850960	0.006295830	Male	20 - 30	None	None	No	EasternAsian	3.575739000	-6.898269000	-2.481435000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.800	0.901560600	0.109080500	0.004842162	0.013181160	0.057087420	0.013140230	0.006316694	Male	20 - 30	None	None	No	EasternAsian	3.685939000	-6.879252000	-2.430598000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.866	0.904573400	0.109366300	0.004863285	0.013036320	0.060969120	0.013429490	0.006337559	Male	20 - 30	None	None	No	EasternAsian	3.796173000	-6.860231000	-2.379764000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:03.933	0.908434000	0.110551500	0.004934078	0.012633410	0.061883580	0.013224400	0.006294313	Male	20 - 30	None	None	No	EasternAsian	3.985643000	-7.337604000	-2.295045000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.000	0.912294700	0.111736700	0.005004870	0.012230490	0.062798050	0.013019310	0.006251068	Male	20 - 30	None	None	No	EasternAsian	4.173689000	-7.814960000	-2.210144000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.066	0.914706700	0.113873600	0.004708958	0.011533690	0.065552630	0.013728500	0.005933816	Male	20 - 30	None	None	No	EasternAsian	4.162082000	-7.955465000	-2.249619000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.133	0.917118700	0.116010600	0.004413045	0.010836890	0.068307210	0.014437690	0.005616564	Male	20 - 30	None	None	No	EasternAsian	4.150671000	-8.095968000	-2.289120000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.200	0.919530600	0.118147500	0.004117133	0.010140090	0.071061800	0.015146880	0.005299311	Male	20 - 30	None	None	No	EasternAsian	4.139455000	-8.236465000	-2.328650000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.266	0.922834200	0.116764100	0.004054523	0.009305659	0.070196610	0.017973810	0.005190481	Male	20 - 30	None	None	No	EasternAsian	3.009564000	-6.444006000	-1.941937000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.333	0.926137700	0.115380600	0.003991913	0.008471223	0.069331440	0.020800740	0.005081650	Male	20 - 30	None	None	No	EasternAsian	1.903426000	-4.649417000	-1.557557000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.400	0.929441300	0.113997100	0.003929302	0.007636786	0.068466250	0.023627660	0.004972819	Male	20 - 30	None	None	No	EasternAsian	0.821862300	-2.856458000	-1.175520000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.466	0.921956400	0.109503000	0.005035162	0.008207022	0.067645890	0.022443890	0.005012752	Male	20 - 30	None	None	No	EasternAsian	0.982765900	-2.935752000	-1.180680000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.533	0.914471400	0.105008900	0.006141024	0.008777260	0.066825510	0.021260110	0.005052686	Male	20 - 30	None	None	No	EasternAsian	1.143688000	-3.015047000	-1.185841000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.600	0.906986400	0.100514700	0.007246887	0.009347497	0.066005130	0.020076330	0.005092619	Male	20 - 30	None	None	No	EasternAsian	1.304625000	-3.094342000	-1.191002000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.666	0.899501500	0.096020560	0.008352747	0.009917734	0.065184760	0.018892550	0.005132553	Male	20 - 30	None	None	No	EasternAsian	1.465575000	-3.173636000	-1.196164000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.733	0.892016500	0.091526420	0.009458609	0.010487970	0.064364390	0.017708770	0.005172486	Male	20 - 30	None	None	No	EasternAsian	1.626537000	-3.252931000	-1.201327000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.800	0.886983600	0.090792570	0.009535209	0.012741950	0.064575300	0.016846680	0.005473937	Male	20 - 30	None	None	No	EasternAsian	1.998884000	-4.099340000	-1.369081000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.866	0.881950600	0.090058740	0.009611810	0.014995920	0.064786210	0.015984580	0.005775389	Male	20 - 30	None	None	No	EasternAsian	2.376230000	-4.945904000	-1.537229000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:04.933	0.876917700	0.089324890	0.009688410	0.017249890	0.064997110	0.015122480	0.006076840	Male	20 - 30	None	None	No	EasternAsian	2.758544000	-5.792236000	-1.705769000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.000	0.873908800	0.090487120	0.009533239	0.019119120	0.063806210	0.014209020	0.006107062	Male	20 - 30	None	None	No	EasternAsian	2.704881000	-5.968812000	-1.835380000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.066	0.870900000	0.091649350	0.009378067	0.020988350	0.062615310	0.013295560	0.006137283	Male	20 - 30	None	None	No	EasternAsian	2.652020000	-6.145360000	-1.965076000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.133	0.867891200	0.092811580	0.009222896	0.022857580	0.061424400	0.012382090	0.006167504	Male	20 - 30	None	None	No	EasternAsian	2.599965000	-6.321875000	-2.094856000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.200	0.864208000	0.093429450	0.008934814	0.024342190	0.059835490	0.011737890	0.006187709	Male	20 - 30	None	None	No	EasternAsian	2.671378000	-6.811571000	-2.088025000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.266	0.860524900	0.094047310	0.008646732	0.025826800	0.058246580	0.011093690	0.006207913	Male	20 - 30	None	None	No	EasternAsian	2.742674000	-7.301265000	-2.081180000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.333	0.855637800	0.095387000	0.008208201	0.026116050	0.057164560	0.010546660	0.006107717	Male	20 - 30	None	None	No	EasternAsian	2.720907000	-7.338174000	-2.099056000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.400	0.850750900	0.096726690	0.007769670	0.026405300	0.056082540	0.009999624	0.006007521	Male	20 - 30	None	None	No	EasternAsian	2.699164000	-7.375082000	-2.116934000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.466	0.845863800	0.098066370	0.007331140	0.026694550	0.055000520	0.009452590	0.005907326	Male	20 - 30	None	None	No	EasternAsian	2.677444000	-7.411990000	-2.134816000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.533	0.844100600	0.098380450	0.006965097	0.026293590	0.054686940	0.009439030	0.005715243	Male	20 - 30	None	None	No	EasternAsian	3.193696000	-8.011441000	-2.179113000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.600	0.842337300	0.098694550	0.006599055	0.025892620	0.054373360	0.009425470	0.005523161	Male	20 - 30	None	None	No	EasternAsian	3.710927000	-8.610953000	-2.223546000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.666	0.840574100	0.099008630	0.006233012	0.025491660	0.054059790	0.009411910	0.005331078	Male	20 - 30	None	None	No	Unknown	4.229057000	-9.210394000	-2.268115000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.733	0.842964100	0.098291700	0.005829029	0.024448610	0.053489220	0.009158915	0.005135690	Male	20 - 30	None	None	No	Caucasian	4.140191000	-9.136484000	-2.240197000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.800	0.845354100	0.097574760	0.005425045	0.023405560	0.052918650	0.008905919	0.004940303	Male	20 - 30	None	None	No	Caucasian	4.051397000	-9.062572000	-2.212291000	Unknown (Open / Closed)	Open	Open	Neutral	Raised
00:00:05.866	0.847744100	0.096857830	0.005021062	0.022362510	0.052348090	0.008652925	0.004744916	Male	20 - 30	None	None	No	Caucasian	3.962677000	-8.988657000	-2.184396000	Unknown (Open / Closed)	Open	Open	Neutral	Neutral
00:00:05.933	0.845589200	0.105149300	0.004712034	0.021115660	0.050560960	0.007913359	0.004494994	Male	20 - 30	None	None	No	Caucasian	4.043367000	-9.272376000	-2.215200000	Unknown (Open / Closed)	Open	Open	Neutral	Neutral
00:00:06.000	0.843434200	0.113440700	0.004403005	0.019868810	0.048773830	0.007173792	0.004245073	Male	20 - 30	None	None	No	Caucasian	4.124368000	-9.556092000	-2.246054000	Unknown (Open / Closed)	Open	Open	Neutral	Neutral
00:00:06.066	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:06.133	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:06.200	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:06.266	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:06.333	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:06.400	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:06.466	0.533655000	0.070667330	0.232673500	0.006300445	0.017087460	0.012394830	0.015956910	Male	20 - 30	None	None	No	Caucasian	-11.651570000	3.249453000	-0.083291550	Closed	Open	Open	Neutral	Neutral
00:00:06.533	0.492777300	0.142584200	0.223652500	0.007769240	0.017818400	0.013344330	0.017150790	Male	20 - 30	None	None	No	Caucasian	-11.413710000	3.445574000	-0.006255051	Closed	Open	Open	Neutral	Neutral
00:00:06.600	0.451899500	0.214501100	0.214631500	0.009238035	0.018549330	0.014293820	0.018344670	Male	20 - 30	None	None	No	Caucasian	-11.175310000	3.641697000	0.070816330	Closed	Open	Open	Neutral	Neutral
00:00:06.666	0.411021900	0.286418000	0.205610600	0.010706830	0.019280270	0.015243320	0.019538540	Male	20 - 30	None	None	No	Caucasian	-10.936380000	3.837816000	0.147922200	Closed	Open	Open	Neutral	Neutral
00:00:06.733	0.370144100	0.358334800	0.196589600	0.012175620	0.020011200	0.016192820	0.020732420	Male	20 - 30	None	None	No	Caucasian	-10.696920000	4.033926000	0.225062700	Closed	Open	Open	Neutral	Neutral
00:00:06.800	0.329266400	0.430251700	0.187568600	0.013644420	0.020742140	0.017142310	0.021926290	Male	20 - 30	None	None	No	Caucasian	-10.456950000	4.230020000	0.302237200	Closed	Open	Open	Neutral	Neutral
00:00:06.866	0.301393500	0.478840400	0.174902700	0.013447740	0.019353050	0.017516100	0.021831400	Male	20 - 30	None	None	No	Caucasian	-9.155727000	4.248982000	0.428431700	Closed	Open	Open	Neutral	Neutral
00:00:06.933	0.273520700	0.527429000	0.162236800	0.013251070	0.017963970	0.017889900	0.021736500	Male	20 - 30	None	None	No	Caucasian	-7.853741000	4.267924000	0.554633300	Closed	Open	Open	Neutral	Neutral
00:00:07.000	0.245647800	0.576017700	0.149570900	0.013054390	0.016574890	0.018263690	0.021641600	Male	20 - 30	None	None	No	Caucasian	-6.552347000	4.286845000	0.680840500	Open	Open	Open	Neutral	Neutral
00:00:07.066	0.243556300	0.576528300	0.155207800	0.012434140	0.014939100	0.021027170	0.024385440	Male	20 - 30	None	None	No	Caucasian	-6.735017000	4.127710000	0.685754300	Open	Open	Open	Neutral	Neutral
00:00:07.133	0.241464700	0.577038900	0.160844700	0.011813900	0.013303310	0.023790650	0.027129280	Male	20 - 30	None	None	No	Caucasian	-6.917723000	3.968570000	0.690666300	Open	Open	Open	Neutral	Neutral
00:00:07.200	0.239373200	0.577549600	0.166481600	0.011193650	0.011667520	0.026554130	0.029873130	Male	20 - 30	None	None	No	Caucasian	-7.100460000	3.809426000	0.695576400	Open	Open	Open	Neutral	Neutral
